product_id,product_name,category,brand,unit_cost,unit_price
20801,Smart Headphones 0800,Fashion,UrbanX,7661.5,14311.17
20802,Premium Blender 0801,Beauty,FitLife,763.08,1269.73
20803,Classic Coffee Maker 0802,Accessories,Nova,4975.5,9606.42
20804,Advanced Phone 0803,Grocery,UrbanX,3317.38,6770.43
20805,Advanced Phone 0804,Grocery,DailyMart,2843.89,3302.38
20806,Essential Coffee Maker 0805,Electronics,DailyMart,4978.2,10318.15
20807,Classic Headphones 0806,Sports,DailyMart,2308.34,3297.94
20808,Premium Backpack 0807,Beauty,UrbanX,383.35,831.05
20809,Advanced Camera 0808,Home & Kitchen,DailyMart,6244.56,10002.38
20810,Classic Laptop 0809,Beauty,Nova,785.7,1606.81
20811,Pro Headphones 0810,Sports,HomePro,2692.77,3661.98
20812,Essential Monitor 0811,Electronics,HomePro,4799.91,8166.64
20813,Essential Blender 0812,Accessories,PureCare,5027.51,6115.73
20814,Pro Watch 0813,Books,FitLife,5363.49,10306.4
20815,Essential Novel 0814,Accessories,PrimeTech,7956.58,17020.75
20816,Smart Backpack 0815,Electronics,UrbanX,3270.96,6657.32
20817,Essential Camera 0816,Electronics,PrimeTech,1186.21,2211.54
20818,Smart Coffee Maker 0817,Accessories,PrimeTech,1189.8,1516.86
20819,Advanced Keyboard 0818,Accessories,FitLife,4130.96,9018.54
20820,Classic Blender 0819,Books,Nova,3131.54,4732.26
20821,Advanced Blender 0820,Home & Kitchen,HomePro,7313.99,13270.59
20822,Essential Monitor 0821,Fashion,StyleHub,4136.36,5942.42
20823,Essential Skincare Kit 0822,Grocery,FitLife,3670.44,7409.47
20824,Classic Backpack 0823,Accessories,FitLife,6912.62,10696.18
20825,Essential Watch 0824,Books,PrimeTech,6389.26,9968.6
20826,Smart Headphones 0825,Beauty,StyleHub,5739.64,6627.59
20827,Pro Coffee Maker 0826,Grocery,Nova,4266.1,7483.17
20828,Classic Novel 0827,Fashion,HomePro,1953.91,2761.4
20829,Smart Watch 0828,Home & Kitchen,DailyMart,4583.05,9706.63
20830,Classic Watch 0829,Beauty,PureCare,1014.54,2000.98
20831,Advanced T-Shirt 0830,Beauty,StyleHub,4340.82,9331.35
20832,Smart Watch 0831,Sports,HomePro,6826.39,10643.93
20833,Premium Keyboard 0832,Books,DailyMart,4168.6,7690.3
20834,Essential Monitor 0833,Books,HomePro,640.96,1041.17
20835,Pro T-Shirt 0834,Home & Kitchen,PureCare,347.41,731.23
20836,Premium Watch 0835,Books,StyleHub,6897.86,10281.08
20837,Classic Keyboard 0836,Electronics,Nova,1871.84,2798.31
20838,Smart Backpack 0837,Accessories,,4253.02,6525.16
20839,Premium Coffee Maker 0838,Beauty,DailyMart,6236.63,10431.88
20840,Classic Laptop 0839,Accessories,PureCare,2100.37,4373.19
20841,Smart Blender 0840,Grocery,StyleHub,5925.82,8105.58
20842,Classic Blender 0841,Home & Kitchen,Nova,694.81,1274.19
20843,Premium T-Shirt 0842,Electronics,Nova,6014.04,8848.19
20844,Essential Shoes 0843,Accessories,PureCare,605.52,748.9
20845,Classic Phone 0844,Beauty,HomePro,2289.4,4925.28
20846,Premium Monitor 0845,Electronics,HomePro,2127.96,4202.87
20847,Premium Backpack 0846,Sports,FitLife,7142.18,15352.97
20848,Advanced Backpack 0847,Accessories,DailyMart,4322.39,6787.38
20849,Essential Phone 0848,Sports,HomePro,6760.3,13147.63
20850,Advanced T-Shirt 0849,Fashion,StyleHub,4700.01,8618.42
20851,Advanced Skincare Kit 0850,Fashion,StyleHub,6474.55,11653.98
20852,Advanced Novel 0851,Fashion,HomePro,4455.6,5312.34
20853,Classic T-Shirt 0852,Sports,FitLife,3654.32,4477.7
20854,Smart Monitor 0853,Beauty,UrbanX,5298.02,7178.95
20855,Advanced Camera 0854,Fashion,PrimeTech,2362.95,4577.36
20856,Smart Headphones 0855,Home & Kitchen,HomePro,7358.02,14629.65
20857,Pro Novel 0856,Electronics,StyleHub,7274.28,13308.89
20858,Pro Novel 0857,Grocery,HomePro,674.59,911.82
20859,Premium Laptop 0858,Grocery,HomePro,7342.62,14439.25
20860,Smart T-Shirt 0859,Electronics,DailyMart,1536.73,1950.33
20861,Pro Backpack 0860,Home & Kitchen,PureCare,5482.06,11450.51
20862,Pro Camera 0861,Beauty,DailyMart,6602.52,10260.4
20863,Premium Blender 0862,Sports,StyleHub,2005.78,3837.94
20864,Essential T-Shirt 0863,Accessories,HomePro,989.98,1314.66
20865,Classic Headphones 0864,Books,,6073.81,8989.22
20866,Advanced Watch 0865,Books,PureCare,3595.19,6004.1
20867,Premium Blender 0866,Books,FitLife,3944.8,6592.44
20868,Premium Coffee Maker 0867,Sports,PureCare,6118.7,7660.98
20869,Essential Camera 0868,Accessories,PureCare,2104.99,3632.65
20870,Pro Watch 0869,Accessories,DailyMart,867.5,1066.05
20871,Classic Coffee Maker 0870,Beauty,StyleHub,7666.14,16251.17
20872,Essential Novel 0871,Electronics,PrimeTech,5627.31,8963.49
20873,Advanced Headphones 0872,Accessories,DailyMart,5251.86,8460.92
20874,Advanced Headphones 0873,Fashion,UrbanX,2730.24,4793.87
20875,Smart Novel 0874,Fashion,PrimeTech,7966.08,15699.22
20876,Premium Camera 0875,Home & Kitchen,DailyMart,1858.1,2272.48
20877,Classic Laptop 0876,Grocery,,1506.98,2845.37
20878,Smart Camera 0877,Home & Kitchen,StyleHub,2614.44,5506.16
20879,Premium Coffee Maker 0878,Accessories,StyleHub,5937.74,9566.63
20880,Classic Keyboard 0879,Home & Kitchen,HomePro,1972.38,2295.71
20881,Smart Blender 0880,Electronics,DailyMart,2570.82,3624.18
20882,Premium Headphones 0881,Books,HomePro,4284.06,9159.74
20883,Essential Backpack 0882,Home & Kitchen,HomePro,5234.58,6668.44
20884,Advanced Coffee Maker 0883,Fashion,Nova,1278.81,1488.91
20885,Premium Novel 0884,Electronics,Nova,5271.65,11242.6
20886,Essential Shoes 0885,Books,UrbanX,3110.34,6395.41
20887,Advanced Keyboard 0886,Home & Kitchen,PrimeTech,2834.63,4630.12
20888,Smart Phone 0887,Books,PrimeTech,724.24,836.98
20889,Classic Watch 0888,Fashion,FitLife,7794.29,13741.01
20890,Pro Shoes 0889,Beauty,StyleHub,5575.65,11193.67
20891,Smart T-Shirt 0890,Beauty,Nova,889.06,1289.47
20892,Advanced Keyboard 0891,Sports,StyleHub,2993.27,3985.16
20893,Classic Camera 0892,Grocery,Nova,732.54,1538.25
20894,Smart Watch 0893,Home & Kitchen,StyleHub,4378.1,8564.98
20895,Pro T-Shirt 0894,Home & Kitchen,Nova,5631.16,9125.21
20896,Essential Headphones 0895,Grocery,Nova,546.76,1148.34
20897,Advanced Phone 0896,Grocery,PureCare,7385.13,13208.78
20898,Premium Monitor 0897,Beauty,Nova,3055.67,6543.08
20899,Smart Monitor 0898,Electronics,DailyMart,1954.87,2459.85
20900,Premium Shoes 0899,Grocery,HomePro,1125.86,1810.65
20901,Essential Headphones 0900,Sports,PureCare,1250.45,2329.81
20902,Pro Keyboard 0901,Sports,UrbanX,6813.39,10753.52
20903,Classic Headphones 0902,Beauty,HomePro,3892.39,5905.75
20904,Essential Skincare Kit 0903,Books,DailyMart,6407.75,12047.82
20905,Advanced Novel 0904,Fashion,Nova,1893.92,3382.49
20906,Essential Skincare Kit 0905,Fashion,HomePro,2611.83,3778.45
20907,Essential Watch 0906,Grocery,Nova,3359.66,5429.89
20908,Advanced Monitor 0907,Fashion,PrimeTech,3690.69,6983.69
20909,Smart Coffee Maker 0908,Accessories,DailyMart,871.67,1576.2
20910,Smart Novel 0909,Beauty,StyleHub,455.52,740.53
20911,Advanced Watch 0910,Sports,PrimeTech,7967.58,11337.91
20912,Smart Coffee Maker 0911,Books,,5365.69,6816.13
20913,Essential Camera 0912,Books,PrimeTech,532.68,1082.5
20914,Advanced Phone 0913,Sports,Nova,6203.26,12476.8
20915,Pro Headphones 0914,Fashion,StyleHub,2952.8,5297.23
20916,Smart Backpack 0915,Grocery,FitLife,6392.04,11185.49
20917,Pro Headphones 0916,Books,UrbanX,7603.44,9832.36
20918,Pro Keyboard 0917,Electronics,UrbanX,309.93,501.8
20919,Premium Laptop 0918,Books,StyleHub,7717.91,12796.75
20920,Essential Watch 0919,Accessories,HomePro,1409.51,2303.82
20921,Smart T-Shirt 0920,Sports,DailyMart,2448.14,3437.67
20922,Classic Phone 0921,Accessories,PrimeTech,5052.87,6467.69
20923,Smart Skincare Kit 0922,Beauty,HomePro,5755.84,12248.12
20924,Smart Coffee Maker 0923,Home & Kitchen,StyleHub,1444.83,2505.57
20925,Pro Phone 0924,Beauty,DailyMart,1180.93,2427.64
20926,Classic Backpack 0925,Electronics,FitLife,2363.71,4386.06
20927,Premium Laptop 0926,Electronics,FitLife,2672.23,5374.72
20928,Premium Novel 0927,Sports,PureCare,2613.95,3598.88
20929,Smart Watch 0928,Electronics,PureCare,1453.36,1833.18
20930,Premium Coffee Maker 0929,Electronics,StyleHub,7769.38,13942.65
20931,Advanced Novel 0930,Beauty,,6404.77,11059.85
20932,Smart Skincare Kit 0931,Home & Kitchen,UrbanX,7842.16,9812.79
20933,Classic T-Shirt 0932,Home & Kitchen,StyleHub,918.9,1646.54
20934,Pro Phone 0933,Sports,FitLife,697.07,934.77
20935,Premium Keyboard 0934,Fashion,PrimeTech,4334.2,5476.59
20936,Essential Keyboard 0935,Sports,HomePro,4954.3,10822.62
20937,Smart Novel 0936,Beauty,HomePro,5117.74,8871.61
20938,Smart Skincare Kit 0937,Home & Kitchen,StyleHub,836.73,1251.96
20939,Smart Phone 0938,Books,PureCare,6765.99,8477.51
20940,Essential Monitor 0939,Accessories,HomePro,3968.74,8384.2
20941,Essential Skincare Kit 0940,Books,StyleHub,3008.3,6436.88
20942,Pro Keyboard 0941,Home & Kitchen,HomePro,4085.06,5799.98
20943,Pro T-Shirt 0942,Sports,PrimeTech,419.64,674.27
20944,Essential Blender 0943,Home & Kitchen,FitLife,1799.1,3288.44
20945,Pro Coffee Maker 0944,Electronics,StyleHub,7988.07,10118.61
20946,Pro Phone 0945,Home & Kitchen,StyleHub,4465.22,7652.52
20947,Advanced Laptop 0946,Grocery,PrimeTech,720.47,993.94
20948,Smart Backpack 0947,Accessories,PureCare,2413.4,3346.24
20949,Premium Shoes 0948,Sports,PureCare,1559.72,2781.32
20950,Smart Blender 0949,Accessories,FitLife,7405.13,10926.85
20951,Advanced Shoes 0950,Beauty,PureCare,6469.06,11177.7
20952,Classic Novel 0951,Electronics,HomePro,4420.54,6301.15
20953,Essential Coffee Maker 0952,Accessories,FitLife,7619.08,12663.47
20954,Pro Keyboard 0953,Books,,3045.67,6483.75
20955,Advanced Watch 0954,Books,PureCare,6933.24,11501.98
20956,Advanced Coffee Maker 0955,Electronics,Nova,3793.58,6359.63
20957,Premium Keyboard 0956,Accessories,StyleHub,6804.19,11345.87
20958,Pro Monitor 0957,Electronics,UrbanX,7215.44,14787.25
20959,Pro Headphones 0958,Electronics,StyleHub,3757.42,7010.69
20960,Classic Novel 0959,Electronics,PrimeTech,1506.21,1780.58
20961,Advanced Laptop 0960,Accessories,DailyMart,1619.75,2063.32
20962,Smart Shoes 0961,Grocery,Nova,2382.02,4184.69
20963,Pro Laptop 0962,Electronics,PureCare,1861.24,3626.05
20964,Advanced Novel 0963,Beauty,FitLife,3167.2,4031.39
20965,Advanced Laptop 0964,Sports,DailyMart,4102.78,6884.15
20966,Smart Camera 0965,Sports,PrimeTech,788.2,1438.17
20967,Essential Novel 0966,Home & Kitchen,FitLife,7286.18,11445.44
20968,Classic Backpack 0967,Electronics,Nova,119.21,223.9
20969,Smart Watch 0968,Electronics,FitLife,1192.49,1800.37
20970,Essential T-Shirt 0969,Accessories,HomePro,166.44,300.29
20971,Classic T-Shirt 0970,Sports,FitLife,7893.57,15424.0
20972,Smart T-Shirt 0971,Accessories,PureCare,3344.14,7201.97
20973,Premium Keyboard 0972,Grocery,HomePro,1648.6,3001.84
20974,Advanced Shoes 0973,Home & Kitchen,PrimeTech,1037.51,1576.14
20975,Essential Phone 0974,Electronics,FitLife,3026.25,5771.97
20976,Advanced Camera 0975,Books,DailyMart,7809.6,15577.84
20977,Classic T-Shirt 0976,Home & Kitchen,PrimeTech,4434.93,7031.0
20978,Advanced Shoes 0977,Books,PureCare,2898.32,4436.45
20979,Advanced Headphones 0978,Accessories,HomePro,2979.87,3903.9
20980,Essential Keyboard 0979,Accessories,DailyMart,1026.96,1910.91
20981,Pro Skincare Kit 0980,Fashion,FitLife,4184.36,6766.58
20982,Classic Watch 0981,Beauty,FitLife,3451.12,4450.41
20983,Pro T-Shirt 0982,Books,FitLife,5857.92,10190.03
20984,Classic Skincare Kit 0983,Home & Kitchen,PureCare,1616.39,3538.88
20985,Essential T-Shirt 0984,Sports,PureCare,1184.97,1426.58
20986,Advanced Watch 0985,Fashion,HomePro,4693.54,7938.16
20987,Advanced Camera 0986,Sports,FitLife,5961.86,12714.36
20988,Premium Phone 0987,Books,FitLife,4030.25,8693.59
20989,Smart Watch 0988,Accessories,StyleHub,6341.26,9567.74
20990,Classic Headphones 0989,Beauty,UrbanX,6744.58,8971.55
20991,Smart Laptop 0990,Fashion,HomePro,7341.37,11685.72
20992,Advanced Shoes 0991,Electronics,UrbanX,3087.61,4583.42
20993,Pro Camera 0992,Books,UrbanX,7244.33,12001.79
20994,Classic Shoes 0993,Grocery,DailyMart,5701.53,10124.54
20995,Premium Phone 0994,Beauty,FitLife,5036.81,9855.29
20996,Essential Camera 0995,Grocery,StyleHub,4474.82,8125.67
20997,Advanced Headphones 0996,Beauty,HomePro,255.79,533.75
20998,Advanced Phone 0997,Beauty,Nova,4526.61,8702.39
20999,Essential Coffee Maker 0998,Electronics,,6254.03,10597.95
21000,Premium Camera 0999,Sports,UrbanX,7908.1,10084.92
