order_item_id,order_id,product_id,quantity,unit_price,unit_cost,sales_amount,cost_amount,profit_amount
937115,544827,20703,3,4447.37,2279.14,13342.11,6837.42,6504.69
937116,537282,20303,2,9322.75,6722.52,18645.5,13445.04,5200.46
937117,540127,20904,2,12047.82,6407.75,24095.64,12815.5,11280.14
937118,511553,20921,1,3437.67,2448.14,3437.67,2448.14,989.53
937119,517975,20326,4,3183.24,2197.45,12732.96,8789.8,3943.16
937120,516353,20173,1,11989.04,7178.39,11989.04,7178.39,4810.65
937121,503344,20211,1,8827.31,7486.92,8827.31,7486.92,1340.39
937122,523587,20970,1,300.29,166.44,300.29,166.44,133.85
937123,538814,20634,1,8635.16,7238.13,8635.16,7238.13,1397.03
937124,540148,20757,2,1632.17,976.77,3264.34,1953.54,1310.8
937125,543071,20700,4,224.66,147.42,898.64,589.68,308.96
937126,536556,20373,4,3668.04,2027.73,14672.16,8110.92,6561.24
937127,517233,20719,2,8252.19,5406.07,16504.38,10812.14,5692.24
937128,528359,20622,3,12435.29,6319.06,37305.87,18957.18,18348.69
937129,525715,20536,1,13080.2,7418.55,13080.2,7418.55,5661.65
937130,524962,20942,3,5799.98,4085.06,17399.94,12255.18,5144.76
937131,538726,20538,1,2549.41,1275.13,2549.41,1275.13,1274.28
937132,543424,20319,1,6226.12,4771.67,6226.12,4771.67,1454.45
937133,510236,20710,3,12364.12,6954.79,37092.36,20864.37,16227.99
937134,504988,20688,1,7933.55,4991.28,7933.55,4991.28,2942.27
937135,534366,20228,1,7292.54,4375.16,7292.54,4375.16,2917.38
937136,510962,20225,3,11753.34,7141.86,35260.02,21425.58,13834.44
937137,500693,20454,3,9027.98,4223.28,27083.94,12669.84,14414.1
937138,543050,20060,4,10425.45,6436.55,41701.8,25746.2,15955.6
937139,540221,20748,3,8320.38,6856.64,24961.14,20569.92,4391.22
937140,503724,20995,3,9855.29,5036.81,29565.87,15110.43,14455.44
937141,508499,20936,1,10822.62,4954.3,10822.62,4954.3,5868.32
937142,506710,20472,4,3519.42,2158.88,14077.68,8635.52,5442.16
937143,520937,20530,1,9270.9,7318.42,9270.9,7318.42,1952.48
937144,535885,20439,2,5521.62,3184.57,11043.24,6369.14,4674.1
937145,511783,20025,4,8789.16,4620.41,35156.64,18481.64,16675.0
937146,541132,20820,1,4732.26,3131.54,4732.26,3131.54,1600.72
937147,537265,20296,2,13037.86,6018.35,26075.72,12036.7,14039.02
937148,544110,20436,4,7716.57,4161.59,30866.28,16646.36,14219.92
937149,519775,20924,3,2505.57,1444.83,7516.71,4334.49,3182.22
937150,534113,20173,4,11989.04,7178.39,47956.16,28713.56,19242.6
937151,543152,20492,3,8654.61,4309.21,25963.83,12927.63,13036.2
937152,542545,20750,1,13986.65,6659.92,13986.65,6659.92,7326.73
937153,521106,20837,1,2798.31,1871.84,2798.31,1871.84,926.47
937154,502053,20511,4,14569.22,6715.15,58276.88,26860.6,31416.28
937155,528978,20080,3,526.02,266.75,1578.06,800.25,777.81
937156,527825,20361,3,1649.43,911.64,4948.29,2734.92,2213.37
937157,525065,20082,1,10928.82,7449.66,10928.82,7449.66,3479.16
937158,521747,20020,4,5193.31,2813.39,20773.24,11253.56,9519.68
937159,515387,20443,4,2454.19,1383.62,9816.76,5534.48,4282.28
937160,549245,20802,4,1269.73,763.08,5078.92,3052.32,2026.6
937161,505939,20125,3,8595.84,5635.26,25787.52,16905.78,8881.74
937162,522893,20132,2,2829.04,2183.29,5658.08,4366.58,1291.5
937163,520294,20952,2,6301.15,4420.54,12602.3,8841.08,3761.22
937164,538227,20040,1,13794.12,6973.7,13794.12,6973.7,6820.42
937165,536611,20109,1,10932.05,5954.4,10932.05,5954.4,4977.65
937166,520819,20042,3,2541.92,2177.59,7625.76,6532.77,1092.99
937167,533123,20649,1,5724.84,4097.59,5724.84,4097.59,1627.25
937168,533314,20638,3,1899.92,921.53,5699.76,2764.59,2935.17
937169,536528,20325,2,10731.27,6831.05,21462.54,13662.1,7800.44
937170,512877,20105,3,12040.23,5599.27,36120.69,16797.81,19322.88
937171,526887,20585,1,7132.62,3419.1,7132.62,3419.1,3713.52
937172,536399,20269,1,11141.61,6881.08,11141.61,6881.08,4260.53
937173,514100,20562,3,13578.69,6818.63,40736.07,20455.89,20280.18
937174,540591,20882,2,9159.74,4284.06,18319.48,8568.12,9751.36
937175,515043,20495,1,1219.18,978.84,1219.18,978.84,240.34
937176,535376,20620,2,5614.54,3125.69,11229.08,6251.38,4977.7
937177,518107,20993,4,12001.79,7244.33,48007.16,28977.32,19029.84
937178,523165,20536,2,13080.2,7418.55,26160.4,14837.1,11323.3
937179,519677,20815,3,17020.75,7956.58,51062.25,23869.74,27192.51
937180,515966,20083,3,15705.51,7678.75,47116.53,23036.25,24080.28
937181,501579,20387,1,10807.72,7157.69,10807.72,7157.69,3650.03
937182,536891,20821,1,13270.59,7313.99,13270.59,7313.99,5956.6
937183,529408,20848,3,6787.38,4322.39,20362.14,12967.17,7394.97
937184,524545,20723,1,4656.06,3975.88,4656.06,3975.88,680.18
937185,512528,20821,2,13270.59,7313.99,26541.18,14627.98,11913.2
937186,529892,20906,4,3778.45,2611.83,15113.8,10447.32,4666.48
937187,502651,20029,2,10606.15,5877.55,21212.3,11755.1,9457.2
937188,536041,20225,4,11753.34,7141.86,47013.36,28567.44,18445.92
937189,544576,20108,3,4291.29,2455.11,12873.87,7365.33,5508.54
937190,547096,20742,3,3218.55,2021.12,9655.65,6063.36,3592.29
937191,547175,20053,1,9016.44,4536.95,9016.44,4536.95,4479.49
937192,502094,20192,2,9403.57,7640.44,18807.14,15280.88,3526.26
937193,530539,20457,4,10640.07,7058.1,42560.28,28232.4,14327.88
937194,508333,20362,4,11810.84,7224.2,47243.36,28896.8,18346.56
937195,541946,20699,3,6024.41,4902.42,18073.23,14707.26,3365.97
937196,531569,20170,4,3053.38,2467.27,12213.52,9869.08,2344.44
937197,517812,20292,3,10941.94,6332.14,32825.82,18996.42,13829.4
937198,547963,20008,4,9402.95,4309.35,37611.8,17237.4,20374.4
937199,536549,20315,4,530.87,281.33,2123.48,1125.32,998.16
937200,500879,20138,4,16520.15,7619.77,66080.6,30479.08,35601.52
937201,529197,20267,3,1927.75,1023.15,5783.25,3069.45,2713.8
937202,526789,20819,1,9018.54,4130.96,9018.54,4130.96,4887.58
937203,506591,20847,3,15352.97,7142.18,46058.91,21426.54,24632.37
937204,504274,20799,4,7853.58,5622.64,31414.32,22490.56,8923.76
937205,535052,20150,3,9490.65,5231.92,28471.95,15695.76,12776.19
937206,542132,20368,2,5620.48,2748.73,11240.96,5497.46,5743.5
937207,506441,20219,2,988.18,638.7,1976.36,1277.4,698.96
937208,500064,20468,1,7328.2,3556.61,7328.2,3556.61,3771.59
937209,544889,20820,3,4732.26,3131.54,14196.78,9394.62,4802.16
937210,546848,20929,4,1833.18,1453.36,7332.72,5813.44,1519.28
937211,524452,20899,2,2459.85,1954.87,4919.7,3909.74,1009.96
937212,522276,20467,1,5708.0,4667.15,5708.0,4667.15,1040.85
937213,514790,20523,2,1630.5,960.96,3261.0,1921.92,1339.08
937214,505172,20852,1,5312.34,4455.6,5312.34,4455.6,856.74
937215,513140,20964,1,4031.39,3167.2,4031.39,3167.2,864.19
937216,511361,20167,3,8022.37,4715.66,24067.11,14146.98,9920.13
937217,512207,20839,4,10431.88,6236.63,41727.52,24946.52,16781.0
937218,510872,20266,1,6269.26,5319.69,6269.26,5319.69,949.57
937219,505625,20893,4,1538.25,732.54,6153.0,2930.16,3222.84
937220,540952,20206,4,1637.49,1202.89,6549.96,4811.56,1738.4
937221,510097,20029,3,10606.15,5877.55,31818.45,17632.65,14185.8
937222,522737,20410,2,13047.52,6625.62,26095.04,13251.24,12843.8
937223,515066,20292,4,10941.94,6332.14,43767.76,25328.56,18439.2
937224,508844,20544,1,12019.76,6272.26,12019.76,6272.26,5747.5
937225,514295,20257,2,6579.12,5288.48,13158.24,10576.96,2581.28
937226,544376,20563,3,4057.42,3119.82,12172.26,9359.46,2812.8
937227,525761,20930,3,13942.65,7769.38,41827.95,23308.14,18519.81
937228,510754,20723,1,4656.06,3975.88,4656.06,3975.88,680.18
937229,500424,20880,4,2295.71,1972.38,9182.84,7889.52,1293.32
937230,549186,20358,3,10335.74,4811.08,31007.22,14433.24,16573.98
937231,533397,20090,1,12882.59,6698.9,12882.59,6698.9,6183.69
937232,536258,20631,1,9057.79,7836.2,9057.79,7836.2,1221.59
937233,515844,20081,4,7940.14,4756.65,31760.56,19026.6,12733.96
937234,543016,20890,1,11193.67,5575.65,11193.67,5575.65,5618.02
937235,540730,20460,2,717.41,612.42,1434.82,1224.84,209.98
937236,507898,20851,1,11653.98,6474.55,11653.98,6474.55,5179.43
937237,521710,20132,4,2829.04,2183.29,11316.16,8733.16,2583.0
937238,524750,20515,4,10265.7,6460.67,41062.8,25842.68,15220.12
937239,502612,20610,4,4378.89,2724.99,17515.56,10899.96,6615.6
937240,530005,20775,1,11017.3,7979.9,11017.3,7979.9,3037.4
937241,517633,20618,4,8293.51,5816.19,33174.04,23264.76,9909.28
937242,545764,20817,4,2211.54,1186.21,8846.16,4744.84,4101.32
937243,524803,20170,4,3053.38,2467.27,12213.52,9869.08,2344.44
937244,515140,20052,3,3209.23,2075.14,9627.69,6225.42,3402.27
937245,529175,20952,1,6301.15,4420.54,6301.15,4420.54,1880.61
937246,513833,20725,3,8546.14,4921.25,25638.42,14763.75,10874.67
937247,500370,20960,3,1780.58,1506.21,5341.74,4518.63,823.11
937248,530866,20909,4,1576.2,871.67,6304.8,3486.68,2818.12
937249,541290,20702,4,5718.72,2954.38,22874.88,11817.52,11057.36
937250,547953,20323,1,4821.19,4133.37,4821.19,4133.37,687.82
937251,500092,20579,4,10211.57,5540.83,40846.28,22163.32,18682.96
937252,533722,20736,2,14031.95,6708.88,28063.9,13417.76,14646.14
937253,547440,20103,2,8675.5,5493.39,17351.0,10986.78,6364.22
937254,538431,20269,3,11141.61,6881.08,33424.83,20643.24,12781.59
937255,529214,20764,3,9996.84,7411.58,29990.52,22234.74,7755.78
937256,542499,20637,2,13352.72,6980.48,26705.44,13960.96,12744.48
937257,502396,20978,2,4436.45,2898.32,8872.9,5796.64,3076.26
937258,517893,20970,4,300.29,166.44,1201.16,665.76,535.4
937259,529768,20401,3,515.33,313.4,1545.99,940.2,605.79
937260,546959,20362,3,11810.84,7224.2,35432.52,21672.6,13759.92
937261,500258,20229,3,12959.85,6552.69,38879.55,19658.07,19221.48
937262,503712,20016,3,16025.18,7579.91,48075.54,22739.73,25335.81
937263,546334,20257,2,6579.12,5288.48,13158.24,10576.96,2581.28
937264,547853,20343,2,13930.11,7936.02,27860.22,15872.04,11988.18
937265,505241,20690,2,11000.48,7375.85,22000.96,14751.7,7249.26
937266,538712,20933,1,1646.54,918.9,1646.54,918.9,727.64
937267,509523,20393,4,4045.44,2946.52,16181.76,11786.08,4395.68
937268,507180,20730,1,6002.63,4998.43,6002.63,4998.43,1004.2
937269,531533,20387,1,10807.72,7157.69,10807.72,7157.69,3650.03
937270,505102,20222,2,5423.66,3015.3,10847.32,6030.6,4816.72
937271,510013,20150,1,9490.65,5231.92,9490.65,5231.92,4258.73
937272,514231,20475,3,6540.98,3968.05,19622.94,11904.15,7718.79
937273,500302,20716,1,1600.06,990.0,1600.06,990.0,610.06
937274,521706,20298,3,9832.76,4824.83,29498.28,14474.49,15023.79
937275,520837,20925,2,2427.64,1180.93,4855.28,2361.86,2493.42
937276,544803,20056,3,2443.46,1550.21,7330.38,4650.63,2679.75
937277,545452,20674,3,13721.82,6392.71,41165.46,19178.13,21987.33
937278,526065,20622,4,12435.29,6319.06,49741.16,25276.24,24464.92
937279,545860,20471,4,3324.71,1988.94,13298.84,7955.76,5343.08
937280,532614,20756,2,6942.14,5826.62,13884.28,11653.24,2231.04
937281,535520,20450,4,12812.85,6164.86,51251.4,24659.44,26591.96
937282,516824,20989,2,9567.74,6341.26,19135.48,12682.52,6452.96
937283,511755,20485,1,3567.12,2859.9,3567.12,2859.9,707.22
937284,519982,20082,4,10928.82,7449.66,43715.28,29798.64,13916.64
937285,505457,20051,2,7485.21,4260.69,14970.42,8521.38,6449.04
937286,501960,20377,1,5556.6,2804.94,5556.6,2804.94,2751.66
937287,541813,20219,3,988.18,638.7,2964.54,1916.1,1048.44
937288,516563,20334,3,1011.38,564.51,3034.14,1693.53,1340.61
937289,548265,20436,4,7716.57,4161.59,30866.28,16646.36,14219.92
937290,527835,20789,1,14725.01,6708.15,14725.01,6708.15,8016.86
937291,516523,20199,3,13437.86,6864.02,40313.58,20592.06,19721.52
937292,502633,20811,4,3661.98,2692.77,14647.92,10771.08,3876.84
937293,517934,20530,4,9270.9,7318.42,37083.6,29273.68,7809.92
937294,512828,20196,1,11240.9,6276.24,11240.9,6276.24,4964.66
937295,529811,20943,2,674.27,419.64,1348.54,839.28,509.26
937296,512505,20515,3,10265.7,6460.67,30797.1,19382.01,11415.09
937297,538285,20876,3,2272.48,1858.1,6817.44,5574.3,1243.14
937298,510722,20706,4,741.53,590.12,2966.12,2360.48,605.64
937299,534819,20162,2,2767.41,1296.61,5534.82,2593.22,2941.6
937300,547270,20328,3,5854.84,4817.52,17564.52,14452.56,3111.96
937301,528325,20138,2,16520.15,7619.77,33040.3,15239.54,17800.76
937302,509283,20473,3,10576.45,6338.33,31729.35,19014.99,12714.36
937303,525216,20438,3,2167.92,1005.38,6503.76,3016.14,3487.62
937304,514651,20335,1,3696.54,1688.55,3696.54,1688.55,2007.99
937305,538974,20171,4,11234.48,5918.89,44937.92,23675.56,21262.36
937306,523016,20711,1,11987.52,7218.83,11987.52,7218.83,4768.69
937307,523046,20563,2,4057.42,3119.82,8114.84,6239.64,1875.2
937308,507530,20949,2,2781.32,1559.72,5562.64,3119.44,2443.2
937309,501484,20520,2,924.49,490.45,1848.98,980.9,868.08
937310,504900,20501,3,3143.5,2224.27,9430.5,6672.81,2757.69
937311,548066,20981,1,6766.58,4184.36,6766.58,4184.36,2582.22
937312,533167,20062,1,14607.68,7962.19,14607.68,7962.19,6645.49
937313,525559,20289,4,11496.74,6841.42,45986.96,27365.68,18621.28
937314,529818,20273,4,614.54,363.2,2458.16,1452.8,1005.36
937315,503988,20827,3,7483.17,4266.1,22449.51,12798.3,9651.21
937316,506330,20850,1,8618.42,4700.01,8618.42,4700.01,3918.41
937317,532095,20393,4,4045.44,2946.52,16181.76,11786.08,4395.68
937318,549629,20405,1,8632.22,4561.44,8632.22,4561.44,4070.78
937319,548112,20050,3,164.83,127.31,494.49,381.93,112.56
937320,546236,20384,2,9101.78,6236.65,18203.56,12473.3,5730.26
937321,548406,20542,3,14418.14,7216.11,43254.42,21648.33,21606.09
937322,512382,20504,1,10701.19,5285.59,10701.19,5285.59,5415.6
937323,526428,20227,1,5691.48,3254.72,5691.48,3254.72,2436.76
937324,526697,20227,2,5691.48,3254.72,11382.96,6509.44,4873.52
937325,507145,20969,4,1800.37,1192.49,7201.48,4769.96,2431.52
937326,518550,20944,1,3288.44,1799.1,3288.44,1799.1,1489.34
937327,506203,20757,3,1632.17,976.77,4896.51,2930.31,1966.2
937328,526862,20137,1,10935.74,5315.13,10935.74,5315.13,5620.61
937329,503863,20171,4,11234.48,5918.89,44937.92,23675.56,21262.36
937330,506919,20443,4,2454.19,1383.62,9816.76,5534.48,4282.28
937331,507470,20442,4,7338.45,4242.25,29353.8,16969.0,12384.8
937332,525259,20292,1,10941.94,6332.14,10941.94,6332.14,4609.8
937333,543028,20120,1,12215.53,6291.53,12215.53,6291.53,5924.0
937334,501888,20762,1,305.75,222.66,305.75,222.66,83.09
937335,511081,20391,3,10742.35,5298.22,32227.05,15894.66,16332.39
937336,501882,20638,4,1899.92,921.53,7599.68,3686.12,3913.56
937337,539912,20775,4,11017.3,7979.9,44069.2,31919.6,12149.6
937338,503249,20517,1,9499.34,7251.5,9499.34,7251.5,2247.84
937339,511461,20596,2,8754.86,7505.15,17509.72,15010.3,2499.42
937340,544762,20502,2,10804.47,4915.35,21608.94,9830.7,11778.24
937341,539196,20860,4,1950.33,1536.73,7801.32,6146.92,1654.4
937342,523733,20659,1,12393.07,6037.81,12393.07,6037.81,6355.26
937343,539783,20493,3,6110.64,3032.76,18331.92,9098.28,9233.64
937344,511841,20054,2,15323.9,7059.83,30647.8,14119.66,16528.14
937345,534007,20204,1,4873.86,2946.36,4873.86,2946.36,1927.5
937346,534132,20758,1,9578.39,4423.5,9578.39,4423.5,5154.89
937347,502514,20854,3,7178.95,5298.02,21536.85,15894.06,5642.79
937348,535682,20316,3,7108.34,4118.9,21325.02,12356.7,8968.32
937349,536587,20580,4,787.76,412.88,3151.04,1651.52,1499.52
937350,513096,20553,3,8157.51,4968.21,24472.53,14904.63,9567.9
937351,548034,20191,3,10727.11,7324.05,32181.33,21972.15,10209.18
937352,545562,20692,2,6415.67,5470.31,12831.34,10940.62,1890.72
937353,535510,20030,3,16297.77,7814.39,48893.31,23443.17,25450.14
937354,539705,20118,4,10086.23,4823.8,40344.92,19295.2,21049.72
937355,523396,20763,1,1387.58,1003.14,1387.58,1003.14,384.44
937356,549662,20104,3,8346.16,4831.02,25038.48,14493.06,10545.42
937357,501978,20906,2,3778.45,2611.83,7556.9,5223.66,2333.24
937358,520687,20509,1,2098.52,1670.26,2098.52,1670.26,428.26
937359,522235,20995,4,9855.29,5036.81,39421.16,20147.24,19273.92
937360,507774,20124,1,11198.36,5820.33,11198.36,5820.33,5378.03
937361,529308,20798,4,5489.86,2547.31,21959.44,10189.24,11770.2
937362,522808,20851,2,11653.98,6474.55,23307.96,12949.1,10358.86
937363,535667,20554,3,13551.47,7699.34,40654.41,23098.02,17556.39
937364,526779,20374,1,11629.81,7011.59,11629.81,7011.59,4618.22
937365,531792,20720,3,13127.58,6303.02,39382.74,18909.06,20473.68
937366,534035,20389,4,920.27,536.31,3681.08,2145.24,1535.84
937367,524208,20343,3,13930.11,7936.02,41790.33,23808.06,17982.27
937368,514891,20835,4,731.23,347.41,2924.92,1389.64,1535.28
937369,519687,20826,1,6627.59,5739.64,6627.59,5739.64,887.95
937370,528033,20488,2,8675.0,7174.03,17350.0,14348.06,3001.94
937371,517526,20844,2,748.9,605.52,1497.8,1211.04,286.76
937372,526748,20190,4,11819.28,5742.42,47277.12,22969.68,24307.44
937373,535158,20466,1,150.6,117.79,150.6,117.79,32.81
937374,543389,20870,4,1066.05,867.5,4264.2,3470.0,794.2
937375,538035,20813,3,6115.73,5027.51,18347.19,15082.53,3264.66
937376,528465,20038,4,6068.94,3623.17,24275.76,14492.68,9783.08
937377,548924,20444,3,257.06,204.89,771.18,614.67,156.51
937378,513959,20153,3,13343.64,7043.15,40030.92,21129.45,18901.47
937379,518773,20915,2,5297.23,2952.8,10594.46,5905.6,4688.86
937380,521056,20056,1,2443.46,1550.21,2443.46,1550.21,893.25
937381,546620,20524,3,9320.79,6280.94,27962.37,18842.82,9119.55
937382,542722,20116,1,4640.01,3888.91,4640.01,3888.91,751.1
937383,522736,20782,3,2241.79,1162.59,6725.37,3487.77,3237.6
937384,534737,20073,4,4347.95,2775.24,17391.8,11100.96,6290.84
937385,507811,20866,3,6004.1,3595.19,18012.3,10785.57,7226.73
937386,533031,20027,3,12735.62,5985.16,38206.86,17955.48,20251.38
937387,549131,20162,2,2767.41,1296.61,5534.82,2593.22,2941.6
937388,528560,20782,4,2241.79,1162.59,8967.16,4650.36,4316.8
937389,508183,20913,3,1082.5,532.68,3247.5,1598.04,1649.46
937390,534802,20282,4,8959.68,7755.62,35838.72,31022.48,4816.24
937391,534398,20428,3,15126.48,7426.78,45379.44,22280.34,23099.1
937392,512718,20150,1,9490.65,5231.92,9490.65,5231.92,4258.73
937393,514636,20177,1,2707.53,1409.31,2707.53,1409.31,1298.22
937394,511949,20249,2,2826.4,2160.93,5652.8,4321.86,1330.94
937395,545083,20115,2,8655.93,6548.93,17311.86,13097.86,4214.0
937396,502155,20053,4,9016.44,4536.95,36065.76,18147.8,17917.96
937397,532246,20190,2,11819.28,5742.42,23638.56,11484.84,12153.72
937398,525417,20995,1,9855.29,5036.81,9855.29,5036.81,4818.48
937399,504063,20228,4,7292.54,4375.16,29170.16,17500.64,11669.52
937400,520578,20415,4,9804.71,7856.38,39218.84,31425.52,7793.32
937401,512710,20880,1,2295.71,1972.38,2295.71,1972.38,323.33
937402,546077,20836,2,10281.08,6897.86,20562.16,13795.72,6766.44
937403,523917,20080,1,526.02,266.75,526.02,266.75,259.27
937404,523632,20120,4,12215.53,6291.53,48862.12,25166.12,23696.0
937405,533155,20174,4,13223.42,6344.28,52893.68,25377.12,27516.56
937406,546246,20974,2,1576.14,1037.51,3152.28,2075.02,1077.26
937407,518212,20031,3,537.77,245.94,1613.31,737.82,875.49
937408,516248,20452,3,9124.9,6817.38,27374.7,20452.14,6922.56
937409,545237,20402,2,8109.41,6112.96,16218.82,12225.92,3992.9
937410,548064,20998,4,8702.39,4526.61,34809.56,18106.44,16703.12
937411,524683,20270,3,3936.4,2262.78,11809.2,6788.34,5020.86
937412,541501,20966,4,1438.17,788.2,5752.68,3152.8,2599.88
937413,541355,20312,4,10755.28,5154.3,43021.12,20617.2,22403.92
937414,504766,20646,1,5524.31,3906.22,5524.31,3906.22,1618.09
937415,538224,20367,2,12008.78,5854.71,24017.56,11709.42,12308.14
937416,545275,20418,4,9019.74,4998.46,36078.96,19993.84,16085.12
937417,505316,20169,4,3481.95,2553.78,13927.8,10215.12,3712.68
937418,531562,20698,1,9065.3,7676.98,9065.3,7676.98,1388.32
937419,530612,20436,3,7716.57,4161.59,23149.71,12484.77,10664.94
937420,546170,20433,3,3244.6,1945.11,9733.8,5835.33,3898.47
937421,544116,20357,3,2868.81,2434.38,8606.43,7303.14,1303.29
937422,545433,20655,3,662.64,335.45,1987.92,1006.35,981.57
937423,517863,20422,4,8976.12,6638.79,35904.48,26555.16,9349.32
937424,527066,20555,2,10484.84,4887.07,20969.68,9774.14,11195.54
937425,535008,20399,2,13338.09,6502.96,26676.18,13005.92,13670.26
937426,521819,20531,2,1162.45,840.74,2324.9,1681.48,643.42
937427,543748,20717,2,2783.29,2156.83,5566.58,4313.66,1252.92
937428,534893,20346,4,9779.3,5484.27,39117.2,21937.08,17180.12
937429,505250,20260,4,3383.68,2224.53,13534.72,8898.12,4636.6
937430,501666,20778,2,3075.35,1426.45,6150.7,2852.9,3297.8
937431,541404,20614,2,1651.22,1096.8,3302.44,2193.6,1108.84
937432,513268,20123,2,4261.27,2319.48,8522.54,4638.96,3883.58
937433,514326,20301,3,8389.53,5771.83,25168.59,17315.49,7853.1
937434,519211,20087,4,8432.97,5816.74,33731.88,23266.96,10464.92
937435,516733,20842,1,1274.19,694.81,1274.19,694.81,579.38
937436,532055,20910,2,740.53,455.52,1481.06,911.04,570.02
937437,532982,20539,4,604.54,329.77,2418.16,1319.08,1099.08
937438,543180,20503,2,3572.18,2810.95,7144.36,5621.9,1522.46
937439,500127,20998,4,8702.39,4526.61,34809.56,18106.44,16703.12
937440,540496,20168,3,9788.68,6590.5,29366.04,19771.5,9594.54
937441,541929,20315,1,530.87,281.33,530.87,281.33,249.54
937442,529674,20468,1,7328.2,3556.61,7328.2,3556.61,3771.59
937443,538604,20284,2,9302.38,7602.15,18604.76,15204.3,3400.46
937444,512420,20178,4,6495.41,4721.96,25981.64,18887.84,7093.8
937445,519655,20226,3,3234.95,1858.15,9704.85,5574.45,4130.4
937446,526802,20364,1,2779.48,1531.56,2779.48,1531.56,1247.92
937447,541798,20750,2,13986.65,6659.92,27973.3,13319.84,14653.46
937448,547958,20663,1,3229.8,2778.27,3229.8,2778.27,451.53
937449,536471,20164,4,12052.99,5844.57,48211.96,23378.28,24833.68
937450,543735,20394,2,6763.23,5461.06,13526.46,10922.12,2604.34
937451,535686,20387,2,10807.72,7157.69,21615.44,14315.38,7300.06
937452,502181,20833,3,7690.3,4168.6,23070.9,12505.8,10565.1
937453,520660,20211,2,8827.31,7486.92,17654.62,14973.84,2680.78
937454,515612,20895,4,9125.21,5631.16,36500.84,22524.64,13976.2
937455,507398,20958,1,14787.25,7215.44,14787.25,7215.44,7571.81
937456,541641,20967,4,11445.44,7286.18,45781.76,29144.72,16637.04
937457,546885,20982,4,4450.41,3451.12,17801.64,13804.48,3997.16
937458,525120,20834,2,1041.17,640.96,2082.34,1281.92,800.42
937459,524318,20029,3,10606.15,5877.55,31818.45,17632.65,14185.8
937460,537055,20176,4,3843.14,2894.59,15372.56,11578.36,3794.2
937461,509700,20707,2,4035.97,3183.81,8071.94,6367.62,1704.32
937462,535817,20600,3,3986.41,2083.0,11959.23,6249.0,5710.23
937463,536583,20782,4,2241.79,1162.59,8967.16,4650.36,4316.8
937464,543584,20967,2,11445.44,7286.18,22890.88,14572.36,8318.52
937465,543780,20684,2,6575.52,4667.31,13151.04,9334.62,3816.42
937466,512176,20662,4,8769.86,5087.84,35079.44,20351.36,14728.08
937467,546678,20767,4,9617.58,6519.12,38470.32,26076.48,12393.84
937468,523601,20085,4,8542.69,5083.43,34170.76,20333.72,13837.04
937469,545882,20898,2,6543.08,3055.67,13086.16,6111.34,6974.82
937470,545317,20767,4,9617.58,6519.12,38470.32,26076.48,12393.84
937471,506829,20552,4,3019.5,1904.59,12078.0,7618.36,4459.64
937472,521781,20739,2,8895.44,6342.28,17790.88,12684.56,5106.32
937473,500009,20469,3,1033.99,534.19,3101.97,1602.57,1499.4
937474,529160,20989,3,9567.74,6341.26,28703.22,19023.78,9679.44
937475,507913,20500,3,13460.26,6512.56,40380.78,19537.68,20843.1
937476,508792,20037,2,2527.87,1535.51,5055.74,3071.02,1984.72
937477,546038,20993,2,12001.79,7244.33,24003.58,14488.66,9514.92
937478,528619,20454,2,9027.98,4223.28,18055.96,8446.56,9609.4
937479,546690,20335,1,3696.54,1688.55,3696.54,1688.55,2007.99
937480,530130,20356,2,7249.97,3909.03,14499.94,7818.06,6681.88
937481,532364,20990,3,8971.55,6744.58,26914.65,20233.74,6680.91
937482,515692,20390,1,7993.72,5112.72,7993.72,5112.72,2881.0
937483,540827,20490,2,8537.11,4647.97,17074.22,9295.94,7778.28
937484,532654,20424,3,16260.8,7710.39,48782.4,23131.17,25651.23
937485,535022,20300,1,245.89,178.3,245.89,178.3,67.59
937486,527860,20810,1,1606.81,785.7,1606.81,785.7,821.11
937487,518986,20735,3,4957.79,4131.45,14873.37,12394.35,2479.02
937488,528824,20681,4,2434.34,1582.37,9737.36,6329.48,3407.88
937489,510751,20941,2,6436.88,3008.3,12873.76,6016.6,6857.16
937490,518980,20944,2,3288.44,1799.1,6576.88,3598.2,2978.68
937491,500142,20534,4,5291.51,4192.12,21166.04,16768.48,4397.56
937492,527534,20181,3,4239.89,3264.48,12719.67,9793.44,2926.23
937493,510163,20106,4,3902.0,1890.09,15608.0,7560.36,8047.64
937494,543862,20170,1,3053.38,2467.27,3053.38,2467.27,586.11
937495,526566,20952,1,6301.15,4420.54,6301.15,4420.54,1880.61
937496,507482,20728,2,8527.42,6477.61,17054.84,12955.22,4099.62
937497,547729,20818,3,1516.86,1189.8,4550.58,3569.4,981.18
937498,517918,20509,4,2098.52,1670.26,8394.08,6681.04,1713.04
937499,531563,20651,3,4952.98,3770.78,14858.94,11312.34,3546.6
937500,507733,20502,4,10804.47,4915.35,43217.88,19661.4,23556.48
937501,529084,20926,1,4386.06,2363.71,4386.06,2363.71,2022.35
937502,548774,20442,2,7338.45,4242.25,14676.9,8484.5,6192.4
937503,509789,20080,2,526.02,266.75,1052.04,533.5,518.54
937504,515317,20790,3,595.48,400.45,1786.44,1201.35,585.09
937505,538107,20401,4,515.33,313.4,2061.32,1253.6,807.72
937506,502851,20645,4,8235.12,6901.6,32940.48,27606.4,5334.08
